Datetime,Tweet Id,OriginalText,Username,Text_Cleaned,tokens,Text,Subjectivity,Polarity,NumberOfWords,MeanWordLength,P&SSentiment,SIA Positive Sentiment,SIA Neutral Sentiment,SIA Negative Sentiment,Class
2021-10-27 22:09:24+00:00,1453484000593412100,"Welcome to dystopia city! How can you go there? 

#nft #nftcollector #nftcollectibles #nftcollection #nftart #nftcommunity #nftartist #metaverse #space #universe #nftdrop #nftgiveaway #city https://t.co/zFqsWwA6Ud",SafeSpaceNFT,welcome to dystopia city how can you go there,"['welcome', 'dystopia', 'city']",welcome dystopia city,0.9,0.8,3,6.33,Positive,0.600001,0.400001,1e-06,0
2021-10-27 22:04:33+00:00,1453482780264910853,"$LFG @Gamersenft  Gaming NFT Social Economy in #Metaverse  
LFG = Looking for Gamerse 🚀 

Partner with polygon
doxed big team and advisors - perfect backers

Ido on @Oxbull5 is live now🚀

Oct 28 #gamezone #KCCPad + #moonstarter🚀

Only 162 k starting market cap

🚀🚀🚀💯💯💯 https://t.co/BI29o91fzs",CryptoKuiil,lfg gaming nft social economy in lfg looking for gamerse partner with polygon doxed big team and advisors perfect backers ido on is live now oct  only  market cap,"['lfg', 'gaming', 'social', 'economy', 'lfg', 'looking', 'gamerse', 'partner', 'polygon', 'doxed', 'big', 'team', 'advisors', 'perfect', 'backers', 'ido', 'live', 'oct', 'market', 'cap']",lfg gaming social economy lfg looking gamerse partner polygon doxed big team advisors perfect backers ido live oct market cap,0.4166666666666667,0.2924242424242425,20,5.3,Positive,0.163001,0.837001,1e-06,0
2021-10-27 22:00:40+00:00,1453481802492952578,Only 4 pictures are allowed.. but so much fun in @VPerforming world tonight! the concert was great and the treasure hunt was so much fun! #metaverse #performance #gamification @SomniumSpace https://t.co/eREAmtngq0,_metaveo,only  pictures are allowed but so much fun in world tonight the concert was great and the treasure hunt was so much fun,"['pictures', 'allowed', 'much', 'fun', 'world', 'tonight', 'concert', 'great', 'treasure', 'hunt', 'much', 'fun']",pictures allowed much fun world tonight concert great treasure hunt much fun,0.3833333333333333,0.4666666666666667,12,5.42,Positive,0.617001,0.383001,1e-06,0
2021-10-27 21:59:00+00:00,1453481383930720261,"Happy Hump Day 🔮
#humpday #HappyHumpDay #edm #ar #xr #music #dj #dance #dancemusic #gamer #metaverse #graphicdesign  #vrart #3d #housemusic #rave #work #beatsaber #vrchat #nvidia #alienware #vrgame #valveindex #valve #vrmusicvisualizer #avatar #art #Designer #workshop #tech https://t.co/rxlEusCra6",soundscape_vr,happy hump day,"['happy', 'hump', 'day']",happy hump day,1.0,0.8,3,4.0,Positive,0.649001,0.3510009999999999,1e-06,0
2021-10-27 21:56:32+00:00,1453480759478521861,"@SFTD_ART @mutantcats @0xVampireNFT @GhouliesN @itsR3LL @Museum_Refined @famous_dyl @ladzcity So stoked for this event everyone!! I will be the main host guiding the show and am stoked to have everyone take part! and win some #FreeNFTs !!

#Music #Metaverse #NFTGiveaways #Collaboration 

Who could ask for more?!?",PatSpeaksEasy,so stoked for this event everyonewill be the main host guiding the show and am stoked to have everyone take part and win some who could ask for more,"['stoked', 'event', 'everyonewill', 'main', 'host', 'guiding', 'show', 'stoked', 'everyone', 'take', 'part', 'win', 'could', 'ask']",stoked event everyonewill main host guiding show stoked everyone take part win could ask,0.3666666666666667,0.4833333333333333,14,5.36,Positive,0.226001,0.774001,1e-06,0
2021-10-27 21:56:10+00:00,1453480667728293900,"HAPPENING NOW: Join @zaphodgjd and @grossmanbooks as they talk Metropolis Origins, building a cybernetic #metaverse, and #NFTgaming. 

Live with @CopperPitch. Watch 👇👇👇 
https://t.co/EqcVKNJran",metro_origins,happening now join and as they talk metropolis origins buildingcybernetic and live with watch,"['happening', 'join', 'talk', 'metropolis', 'origins', 'buildingcybernetic', 'live', 'watch']",happening join talk metropolis origins buildingcybernetic live watch,0.5,0.1363636363636363,8,7.62,Positive,0.239001,0.761001,1e-06,0
2021-10-27 21:54:38+00:00,1453480284255555590,"Tomorrow we enjoy Halloween Party with @SFTD_ART and @mutantcats along with other great communities in the #Metaverse #NFTs #NFT #NFTCommunity #NFTGiveaways 
Retweet that flyer below this tweet. Gonna be beautiful. Here are the collab pieces we made. Pay attention to detail. https://t.co/8TrW5JinzI",Museum_Refined,tomorrow we enjoy halloween party with and along with other great communities in the retweet that flyer below this tweet gonna be beautiful here are the collab pieces we made pay attention to detail,"['tomorrow', 'enjoy', 'halloween', 'party', 'along', 'great', 'communities', 'retweet', 'flyer', 'tweet', 'gonna', 'beautiful', 'collab', 'pieces', 'made', 'pay', 'attention', 'detail']",tomorrow enjoy halloween party along great communities retweet flyer tweet gonna beautiful collab pieces made pay attention detail,0.75,0.6833333333333335,18,6.28,Positive,0.4910009999999999,0.459001,0.049001,0
2021-10-27 21:51:54+00:00,1453479596758900736,"Would you like to walk with him on the HampSTAKE Town's streets together?
#Metaverse #NFT #VirtualWorlds #web3 #cryptoapp https://t.co/ucwvhRt6aj",chubbyboy_token,would you like to walk with him on the hampstake townstreets together,"['would', 'like', 'walk', 'hampstake', 'townstreets', 'together']",would like walk hampstake townstreets together,0.0,0.0,6,6.83,Neutral,0.333001,0.6670010000000001,1e-06,0
2021-10-27 21:51:22+00:00,1453479462507536392,"$BLOK looking ready again. 

Anyone selling this is not going to make it. 

Ascending wedge breakout and retest. 🔥

Few understand 🚀🌕

#altseason #Kucoin #Crypto #Metaverse #NFT https://t.co/Qq1dqM6CgG",ShitcoinSniper,blok looking ready again anyone selling this is not going to make it ascending wedge breakout and retest few understand,"['blok', 'looking', 'ready', 'anyone', 'selling', 'going', 'make', 'ascending', 'wedge', 'breakout', 'retest', 'understand']",blok looking ready anyone selling going make ascending wedge breakout retest understand,0.5,0.2,12,6.33,Positive,0.185001,0.815001,1e-06,0
2021-10-27 21:50:22+00:00,1453479208420880388,"It is amazing #Meta_Spatial this richly detailed #Metaverse allows you to interact with other players, @MetaSpatial_io The summary of a page is available, do not miss it @nftnow, it has an excellent main token is $SPAT that offers Governance https://t.co/59wGKozE7g",JoseQIN,it is amazing this richly detailed allows you to interact with other players the summary ofpage is available do not miss it it has an excellent main token is spat that offers governance,"['amazing', 'richly', 'detailed', 'allows', 'interact', 'players', 'summary', 'ofpage', 'available', 'miss', 'excellent', 'main', 'token', 'spat', 'offers', 'governance']",amazing richly detailed allows interact players summary ofpage available miss excellent main token spat offers governance,0.5638888888888889,0.4444444444444444,16,6.62,Positive,0.4330009999999999,0.500001,0.067001,0
2021-10-27 21:48:14+00:00,1453478674066550784,"A Preview will be posted tomorrow of “Cyber STX #01” 

So excited to show you what we’ve been crafting unique to @Stacks 

⚒️🔥 

#Stacks #Bitcoin #NFT #Metaverse",caileanbtc,a preview will be posted tomorrow of cyber stx so excited to show you what we ve been crafting unique to,"['preview', 'posted', 'tomorrow', 'cyber', 'stx', 'excited', 'show', 'crafting', 'unique']",preview posted tomorrow cyber stx excited show crafting unique,0.875,0.375,9,6.0,Positive,0.231001,0.769001,1e-06,0
2021-10-27 21:43:10+00:00,1453477399107080193,"@BrianDEvans LET’S MAKE SOME NOISE, APES!! 🍾🦍🚀Let’s show Brian the amazing community and the good vibes we have in this party! @partyapebc !
#PABC #partyapebillionaireclub #NFT #BestProject #cryptoart #Metaverse #nftcollector #NFTCommunity https://t.co/PV9tSgi8vg",fgracioso,letmake some noise apes letshow brian the amazing community and the good vibes we have in this party,"['letmake', 'noise', 'apes', 'letshow', 'brian', 'amazing', 'community', 'good', 'vibes', 'party']",letmake noise apes letshow brian amazing community good vibes party,0.75,0.65,10,5.8,Positive,0.573001,0.4270009999999999,1e-06,0
2021-10-27 21:42:44+00:00,1453477288935317514,"#SHIB $shib next Target buy #floki $FLOKI 🔥💯📈 @elonmusk
Support ✅ and #Metaverse
 Project Coming soon
Twitter top trend FLOKİ

#Doge #doge #BabyDoge #BabyDogeCoin #KISHU $kishu #nft #defi #Shibarium $xrp #altcoin #SHIBUSDT #bitcoin #jojo $jojo #nftb $nftb #moni $moni 👏👏💪👇 https://t.co/qrn95FJ5bu",MatrixOzkoc,shib next target buy floki support and project coming soon twitter top trend floki̇ kishu xrp jojo nftb moni,"['shib', 'next', 'target', 'buy', 'floki', 'support', 'coming', 'soon', 'twitter', 'top', 'trend', 'floki', 'kishu', 'xrp', 'jojo', 'nftb', 'moni']",shib next target buy floki support coming soon twitter top trend floki kishu xrp jojo nftb moni,0.25,0.25,17,4.65,Positive,0.231001,0.769001,1e-06,0
2021-10-27 21:42:19+00:00,1453477181816979456,"LET’S MAKE SOME NOISE, APES!! 🍾🦍🚀Let’s show Brian the amazing community and the good vibes we have in this party! @partyapebc !
#PABC #partyapebillionaireclub #NFT #BestProject #cryptoart #Metaverse #nftcollector #NFTCommunity https://t.co/cBOUkJd0oR https://t.co/rlYgJ6vuc2",fgracioso,letmake some noise apes letshow brian the amazing community and the good vibes we have in this party,"['letmake', 'noise', 'apes', 'letshow', 'brian', 'amazing', 'community', 'good', 'vibes', 'party']",letmake noise apes letshow brian amazing community good vibes party,0.75,0.65,10,5.8,Positive,0.573001,0.4270009999999999,1e-06,0
2021-10-27 21:41:30+00:00,1453476978972106756,"Very excited to be involved with the future of the #Metaverse  @BeemupPlatform, @ChateauCryptoVC, $YOM Lets gooo!",vimadim,very excited to be involved with the future of the yom lets gooo,"['excited', 'involved', 'future', 'yom', 'lets', 'gooo']",excited involved future yom lets gooo,0.4375,0.1875,6,5.33,Positive,0.324001,0.6760010000000001,1e-06,0
2021-10-27 21:40:11+00:00,1453476648570040330,Have a feeling in the next two weeks some huge accounts are gonna shill some of the #metaverse plays I’ve been banging on about. Mark this tweet,DesCryptno,havefeeling in the next two weeks some huge accounts are gonna shill some of the playsve been banging on about mark this tweet,"['havefeeling', 'next', 'two', 'weeks', 'huge', 'accounts', 'gonna', 'shill', 'playsve', 'banging', 'mark', 'tweet']",havefeeling next two weeks huge accounts gonna shill playsve banging mark tweet,0.45,0.2,12,5.67,Positive,0.173001,0.827001,1e-06,0
2021-10-27 21:39:55+00:00,1453476578650992641,"New 4 pieces are available on Opensea 🔥 

The floor price is still 0.015 ETH 📈

Join our Alien team and let's fly to the moon 🚀

#NFT #nftcollectors #NFTs #NFTGiveaways #NFTcollection #nftcollector #NFTCommmunity #Metaverse #digitalart https://t.co/cjUqhVhno7",thealienteamnft,new  pieces are available on opensea the floor price is still   eth join our alien team and letfly to the moon,"['new', 'pieces', 'available', 'opensea', 'floor', 'price', 'still', 'join', 'alien', 'team', 'letfly', 'moon']",new pieces available opensea floor price still join alien team letfly moon,0.5348484848484848,0.0954545454545454,12,5.25,Positive,0.167001,0.833001,1e-06,0
2021-10-27 21:37:16+00:00,1453475911181942786,3 yıl önce #Metaverse kavramını anlatan bir film izlediğimi hatırladım 😊 Ready Player One filmin ismi. O zamanlar şöyle bişey olsa orada takılırdım hep dedim. Artık oluyo galiba. İzlenmesi gereken Metaverse konulu bir film. Metaverse ile ilgili flood çalışmalarına başladım bende,westkripto, yıl önce kavramını anlatan bir film izlediğimi hatırladım ready player one filmin ismizamanlar şöyle bişey olsa orada takılırdım hep dedim artık oluyo galiba i̇zlenmesi gereken metaverse konulu bir film metaverse ile ilgili flood çalışmalarına başladım bende,"['yil', 'kavramini', 'anlatan', 'bir', 'film', 'izledigimi', 'hatirladim', 'ready', 'player', 'filmin', 'ismizamanlar', 'soyle', 'bisey', 'olsa', 'orada', 'takilirdim', 'hep', 'dedim', 'artik', 'oluyo', 'galiba', 'zlenmesi', 'gereken', 'konulu', 'bir', 'film', 'ile', 'ilgili', 'flood', 'calismalarina', 'basladim', 'bende']",yil kavramini anlatan bir film izledigimi hatirladim ready player filmin ismizamanlar soyle bisey olsa orada takilirdim hep dedim artik oluyo galiba zlenmesi gereken konulu bir film ile ilgili flood calismalarina basladim bende,0.5,0.2,32,6.12,Positive,0.075001,0.925001,1e-06,0
2021-10-27 21:36:44+00:00,1453475779212464134,$BLOK fighting hard 💪🏼 stay strong people theirs so much to come for the #Metaverse and @bloktopia will show the world how it's done.,jamsjamin,blok fighting hard stay strong people theirs so much to come for the and will show the world how itdone,"['blok', 'fighting', 'hard', 'stay', 'strong', 'people', 'much', 'come', 'show', 'world', 'itdone']",blok fighting hard stay strong people much come show world itdone,0.4916666666666666,0.1138888888888888,11,5.0,Positive,0.217001,0.526001,0.257001,0
2021-10-27 21:32:31+00:00,1453474718674210820,@davidgokhshtein Guys your still missing a big player in the #PlayToEarn #NFTGaming  we have 2 games launching this year and more next year. #defi already launched with #Metaverse #stacking #poygon and #bsc bridge after game launch 🤯🚀#ceo even supported huge liquidity pool with his own $$ 🤯🔥,kevincrypt69420,guys your still missingbig player in the we have  games launching this year and more next year already launched with and bridge after game launch even supported huge liquidity pool with his own,"['guys', 'still', 'missingbig', 'player', 'games', 'launching', 'year', 'next', 'year', 'already', 'launching', 'bridge', 'games', 'launching', 'even', 'supported', 'huge', 'liquidity', 'pool']",guys still missingbig player games launching year next year already launching bridge games launching even supported huge liquidity pool,0.45,0.2,19,6.16,Positive,0.213001,0.7870010000000001,1e-06,0
2021-10-27 21:31:23+00:00,1453474433696505857,"I can’t wait for it. Thanks @JoeParys  that you make a lot for this world… 
I’m ready 🔥💪🏻
@gamezone_app 
@velhallaproject 
@Gamersenft 

#NFT #Metaverse #Crypto #ETH #BSC https://t.co/TfQiJVfu7t",TiTeb06,i canwait for it thanks that you makelot for this worldm ready,"['canwait', 'thanks', 'makelot', 'worldm', 'ready']",canwait thanks makelot worldm ready,0.35,0.2,5,6.2,Positive,0.643001,0.3570009999999999,1e-06,0
